,name,category,author,categories_list,view_count,ratting_value,ratting_count,chapter_cout
1960,"Sau Khi Chuyển Sinh, Tôi Có Một Party Toàn Là Trap, Nhưng Tôi Không Phải Shotacon!!!",Harem,Marui Shiro,"Fantasy, Harem, Comedy, Adventure, Manga, ","80,226",4,80226,Chapter 2
1961,Khuynh thành vũ phi ,Manhua,啊哈娱乐,"Cổ Đại, Manhua, ","80,209",4,80209,Chap 4
1962,Mãn Đình Phương-Thiên Hạ Duy Khanh,Drama,Tam vị,"Cổ Đại, Drama, Romance, Manhua, ","80,202",4,80202,chap 2: Tuyệt địa phản kích
1963,Crash!,Comedy,Fujiwara Yuka,"Drama, Fantasy, Romance, Comedy, ","80,198",4,80198,Crash! chap 75 end!
1964,Vương tử Takeru,Fantasy,Yuzuru Shimazaki,"Action, Fantasy, ","80,196",4,80196,Chapter 23
1965,King Of Thorns,Horror,Yuji Iwahara,"Horror, Adventure, ","80,186",4,80186,King of thorns chap 37
1966,Cưng à! Chỉ có anh không biết thôi!,Harem,Yuria,"Romance, School Life, Harem, Comedy, Manhwa, ","80,182",4,80182,Chapter 48: Raw
1967,Ribbon no Kishi,Romance,Tezuka Osamu,"Drama, Romance, Shoujo, Slice of Life, ","80,182",4,80182,Ribbon no kishi Chap 26
1969,Jin Seon - Đứa con của quỷ,Webtoon,Đang cập nhật,"Horror, Webtoon, ","80,175",4,80175,Chapter 93
1970,Only The Flower Knows,Slice of Life,Takarai Rihito,"Romance, Slice of Life, Shoujo, Shoujo Ai, ","80,169",4,80169,Chapter 12
1971,Tranh ngôn tình tự luyến của tác giả,Anime,Vân Anh❤,"Cổ Đại, Harem, One Shot, School Life, Anime, Xuyên không, ","80,162",4,80162,Những bản digi gần đây của mình
1972,Ultimate Comics Avengers Vs New Ultimates,Supernatural,Marvel,"Sci-fi, Fantasy, Supernatural, Adventure, Action, Comic, Martial Arts, ","80,158",4,80158,Ultimate comics avengers vs new ultimates chapter 6
1973,Hoán Đổi Linh Hồn [DROP],Shoujo,Kateen Truyện,"Romance, School Life, Shoujo, Manhua, ","80,155",4,80155,Chương 1
1974,I Shoujo,School Life,Takayama Toshinori,"Romance, School Life, Comedy, Sci-fi, Shounen, ","80,145",4,80145,I shoujo chap 17:
1975,For Your Love,Đam Mỹ,Park Nodeok,"Romance, School Life, Đam Mỹ, Shoujo-ai, Webtoon, ","80,138",4,80138,Chapter 2
1976,Nụ Cười Của Anh [Truyện Sims],Romance,Đang cập nhật,"Drama, Harem, Slice of Life, Romance, Comic, Tragedy, ","80,134",4,80134,Nụ cười của anh [truyện sims] chap 48
1977,Bạn Gái Thuê,Slice of Life,Đang cập nhật,"Drama, Romance, Slice of Life, ","80,130",4,80130,Chapter 1
1978,The Strain,Seinen,Sniper.Bin,"Action, Horror, Seinen, ","80,122",4,80122,Chapter 1
1979,Vương Gia ! Ngươi Thật Bỉ Ổi !,Manhua,Đang cập nhật,"Romance, Comedy, Manhua, Xuyên không, ","80,121",4,80121,Chapter 503
1980,Tôi Không Phải Là Nữ Thần,Fantasy,Đang cập nhật,"Mystery, Fantasy, Comedy, Manhua, ","80,115",4,80115,Chapter 1
1981,Hồng Long,Martial Arts,Đang cập nhật,"Mystery, Fantasy, Martial Arts, Manhua, ","80,109",4,80109,Chapter 2
1982,Khu Trọ Quỷ Ám,Horror,Đang cập nhật,"Psychological, Slice of Life, Horror, Tragedy, Webtoon, ","80,094",4,80094,Chapter 39
1983,Grimms series - Cô bé quàng khăn đỏ,Manga,Ishiyama Kei,"One Shot, Manga, ","80,086",4,80086,Chapter 1: ...
1984,Hậu Cung Của Ta Dựa Vào Rút Thẻ,Manhua,Đang cập nhật,"Harem, Manhua, ","80,080",4,80080,Chapter 69
1985,Sự Trả Thù Hoàn Hảo Của Iris,Shoujo,dichgiagaumeo ,"Romance, Shoujo, Comedy, ","80,077",4,80077,Chap 3 
1986,Kẻ thù chung của toàn dân: Trùng sinh nữ phụ quá bị ghét,Drama,Khai Nguyên Động Mạn,"Drama, Shoujo, Xuyên không, ","80,077",4,80077,Chapter 5
1987,Arifureta Shokugyou de Sekai Saikyou,Harem,Hakumai Ryo,"Harem, Shounen, Fantasy, Adventure, Action, Manga, ","63,491",4,63491,ARIFURETA SHOKUGYOU DE SEKAI SAIKYOU Chapter 41
1988,+a no Tachiichi,Adventure,Tsukitomo Yuu,"Mystery, Fantasy, Comedy, Adventure, ","80,072",4,80072,Chapter 9
1989,Gakkou no Sensei,Comedy,MATSUMOTO Kazura,"Comedy, Manga, ","80,067",4,80067,Chapter 21
1990,The Devil Boy,Martial Arts,Đang cập nhật,"Webtoon, Fantasy, Slice of Life, Horror, Manhwa, School Life, Supernatural, Martial Arts, ","80,067",4,80067,Chapter 3
1991,Ta Cua Hoàng Tử Làm Bạn Trai,Webtoon,Jiu Chi,"Xuyên không, Manhua, Webtoon, Romance, Shoujo, Supernatural, Comedy, ","80,067",4,80067,Chương 13.2
1992,Perfect Boyfriends,Shoujo,Honda Honomi,"Shoujo, One Shot, ","80,062",4,80062,Chapter 0
1993,Hoàng Đế Máu Lạnh Của Tôi,Horror,Đang cập nhật,"Horror, Webtoon, ","80,048",4,80048,Chapter 1
1994,Cướp Đi Nụ Hôn Của Người,Romance,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","80,038",4,80038,Chapter 52
1995,Cocoa Break,Soft Yuri,Ooshima Tomo,"Soft Yuri, Doujinshi, ","80,035",4,80035,Cocoa Break OneShot
1996,Sakon,Historical,"Ryu Keiichiro,Nihashi Shingo,Hara Tetsuo","Action, Fantasy, Sci-fi, Historical, Shounen, ","80,034",4,80034,Sakon chapter 001
1997,They are my Noble Masters,Shounen,Minato Soft,"Romance, School Life, Comedy, Sci-fi, Shounen, ","80,015",4,80015,They are my noble masters chap 1
1998,Bạn cùng bàn không quá lạnh lùng,School Life, ,"Romance, School Life, One Shot, ","80,014",4,80014,Chap 11
1999,Peter Pan Syndrome,Supernatural,SAKAI Mayu,"Romance, Fantasy, Shoujo, Supernatural, School Life, ","80,013",4,80013,Peter pan syndrome chap phụ
2000,Ngoan Tây Du,Horror,,"Fantasy, Horror, Manhua, ","80,011",4,80011,Chapter 6
2001,Where the Wind Returns To,One Shot,Nanase Aoi,"Romance, Slice of Life, Shoujo, One Shot, Supernatural, ","80,008",4,80008,Where the Wind Returns To OneShot
2002,Hồi ký ma vương,Action,kara,"Action, Fantasy, Comedy, ","80,008",4,80008,Chapter 7: End
2003,Thiện Lương Tử Thần,Mystery,Đường Gia Tam Thiếu,"Action, Mystery, Manhua, Sci-fi, ","80,002",4,80002,Chapter 110
2004,Nhật ký trả thù của phu nhân,Romance,Thhien2028,"Drama, Romance, ","79,997",4,79997,Chap 5 : Hệ lụy khôn lường
2005,Giấc mơ của Ali,Fantasy,Hans,"Slice of Life, Fantasy, ","79,995",4,79995,Giấc mơ của ali chap 4
2006,Sexy Soldier,Comedy,Đang cập nhật,"Comedy, Webtoon, Manhwa, ","79,990",4,79990,Chapter 8
2007,FLAG (SAKAI MAYU),One Shot,Đang cập nhật,"Horror, One Shot, ","79,988",4,79988,Chapter 1: One shot
2008,Bộ Truyện Ngắn Siêu Ngọt Siêu Ngấy,Drama,Đang cập nhật,"Romance, Slice of Life, One Shot, Drama, School Life, Shoujo, Comedy, Manga, ","79,987",4,79987,Chapter 19
2009,"Omamorishimasu, Dokomademo",Manga,Junko,"Romance, School Life, Comedy, Adventure, Manga, ","79,983",4,79983,Chapter 1
2010,"Chiko-tan, Kowareru",Manga,Đang cập nhật,"School Life, Seinen, Manga, ","79,982",4,79982,Chapter 48
2011,Naka no Hito Genome [Jikkyouchuu],Shounen,Osora,"Mystery, Psychological, Supernatural, Adventure, Shounen, ","44,669",4,44669,Chapter 16: Sự Thật
2012,Độc sủng thế hậu,Comic,Eleza,"Cổ Đại, Comic, Manga, ","79,976",4,79976,Chap 1
2013,"5-tsu no Hajimete – Ubawarete mo Ii, Kimi ni Nara",Manga,Đang cập nhật,"Manga, ","79,970",4,79970,Chapter 5.5
2014,I Tried Asking In Dogeza,Shounen,Funatsu Kazuki,"Fantasy, Doujinshi, Shounen, ","79,962",4,79962,Chapter 7
2015,Delusional Love,Drama,NAKAMURA Uzuki,"Drama, Psychological, Romance, Seinen, School Life, ","79,957",4,79957,Delusional love chương 18
2016,Sword Art Online - 4koma,Fantasy,Kawahara Rek,"Romance, Fantasy, Comedy, ","79,951",4,79951,Sword art online 
2017,TOUHOU - Yago no Ana ~ Main series ~,Action,Mitsuru Herada,"Action, Shoujo, Comedy, One Shot, Doujinshi, ","79,945",4,79945,Chapter 4
2018,Nikushoku Danshi To Soshoku Danshi Manga,Shounen,KITAHATA Akeno,"Shoujo Ai, Comedy, Shounen, ","79,941",4,79941,Chapter 2
2019,Vương Gia Là Đầu Đại Lão Hổ,Xuyên Không,Đang Cập Nhật,"Cổ Đại, Romance, Xuyên Không, Manhua, ","41,319",4,41319,Chương 39
2020,Vua Không Vương Miện Của Hoa Khôi,Manhua,Đang cập nhật,"Fantasy, Comedy, Manhua, ","79,934",4,79934,Chapter 4
2021,17-OneShot,Sports,Arai Kyoko,"School Life, Shoujo, One Shot, Sports, ","79,931",4,79931,17
2022,Viên đá của Nirvana,Fantasy,Đang cập nhật,"Mystery, Fantasy, Comedy, Adventure, ","79,930",4,79930,Chapter 5
2023,những chùm ảnh hài,Comedy,Sưu tầm,"Comedy, ","79,928",4,79928,Những chùm ảnh hài chap 7
2024,Âm Thanh Của Tình ,Đam Mỹ,MèoĐen,"Đam Mỹ, ","79,928",4,79928,Tôi hận 
2025,Usagi Kozou - Tây du ký ngoại truyện,Adventure,,"Action, Fantasy, Adventure, Shounen, ","79,924",4,79924,Usagi kozou 
2026,[Kantai Collection] To Your World,One Shot,Tendou Itsuki,"Romance, One Shot, ","79,919",4,79919,Chapter 1: One shot
2027,"Bắt cóc em , đem về làm vợ",Manga,Meolinh12,"Comic, Manga, ","79,915",4,79915,Chương 3 : định mệnh
2028,X-Force,,Đang cập nhật,", ","79,907",4,79907,Chapter 10
2029,Tokimeichatte Gomen Ne?,Romance,Shiiba Nana,"Drama, Romance, Shoujo, Comedy, School Life, ","79,883",4,79883,Tokimeichatte Gomen Ne? chap 7
2030,Thỏ tử nhiệt lãng,Manhua,Đang cập nhật,"Romance, School Life, Comedy, Manhua, ","79,880",4,79880,Chapter 4
2031,Wa!,Shounen-ai,Kojima Akira,"Romance, School Life, Comedy, Shounen, Shounen-ai, ","79,877",4,79877,Wa! chap 1
2032,Final Fantasy VII comic,Comic,,"Fantasy, Comic, Supernatural, Adventure, ","79,877",4,79877,Final fantasy vii comic chương 2: 7th haven
2033,Madan no Ou to Vanadis,Fantasy,Kawaguchi Tsukasa,"Action, Fantasy, Supernatural, Manga, ","79,875",4,79875,Chapter 26
2034,Straight or not,Đam Mỹ,Tác giả: Iie Star,"Drama, Manhua, Đam Mỹ, ","79,862",4,79862,Thông báo sương sương !!!
2035,Công Lược Nam Thần Kế,Manhua,Đàm Khâu Các,"Cổ Đại, Romance, Comedy, Martial Arts, Manhua, ","79,860",4,79860,Chapter 7
2036,Black Diamond,Adventure,Đang cập nhật,"School Life, Comedy, Adventure, ","79,859",4,79859,Chapter 1
2037,Venomania Kou no Kyouki,Shoujo,Đang cập nhật,"Drama, Fantasy, Harem, Shoujo, Tragedy, ","79,855",4,79855,Chapter 3
2038,Bạch Phát Quỷ,Martial Arts,Tư Đồ Kiếm Kiều,"Action, Manhua, Martial Arts, Adventure, ","79,853",4,79853,Chapter 7
2039,Chand Ra Has,Mystery,Monji Yuki,"Mystery, Shounen, Drama, Fantasy, Supernatural, Adventure, Action, ","79,849",4,79849,Chương 3
2040,Brothers (2017),Comedy,Đang cập nhật,"Action, Comedy, Adventure, ","79,834",4,79834,Chapter 2.2
2041,Tìm lấy tự do,Manga,Nấm Hương,"Manga, ","79,833",4,79833,Chap 1
2042,Đội ơn bạn cùng phòng tha mạng,Slice of Life,Comicool,"Slice of Life, Comedy, Manhua, ","24,901",4,24901,Ngoại truyện
2043,An Amorists Psycho,Yaoi,Tranlebaongoc,"Psychological, Yaoi, ","79,826",4,79826,Chap 2.2
2044,Kaichou-sama ga Fiance,Comedy,kayoru,"Action, Romance, Shoujo, Comedy, ","79,825",4,79825,Kaichou
2045,The Scent of Apple Blossoms,Shounen,Đang cập nhật,"Shoujo Ai, Shounen, ","79,819",4,79819,Chapter 1
2046,Yeonmo,,Đang cập nhật,", ","79,811",4,79811,Chapter 21
2047,JackElsa Short Comic,Shoujo,Nhiều tác giả,"Romance, Comic, Supernatural, Shoujo, Doujinshi, ","79,810",4,79810,Jackelsa short comic chap 114
2048,Bokura no Koi wa Shi ni Itaru Yamai no You de Manga,Romance,Kurumatani Haruko,"Romance, Shoujo, Manga, ","79,808",4,79808,Chapter 13
2049,Gosho Aoyamas Collection of Short Stories,Shounen,Aoyama Gosho,"Action, Mystery, Romance, Sci-fi, Shounen, ","79,803",4,79803,Gosho aoyama's collection of short stories escalibur
2050,Yandere Kanojo,Romance,Shinobi,"Romance, School Life, Comedy, Shounen, ","79,801",4,79801,Chapter 42.1
2051,Nàng Dâu Hoàng Gia,VnComic,Narcissa Nguyễn,"Cổ Đại, VnComic, Historical, ","79,786",4,79786,Chap 1
2052,Hoa nhan sách,Romance,Tây Tử Tình,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","79,784",4,79784,Chap 48.2: Tô công tử hắn...
2053,NỮ THẦN ĐẠI NHÂN ,Cổ Đại,番奇功漫/坍縮星+岚梓,"Cổ Đại, Romance, Xuyên không, Manhua, ","79,781",4,79781,Thông báo 
2054,Takeru - Opera Susanoh Sword of the Devil,Action,"Karakara Kemuri,Nakashima Kazuki","Action, Fantasy, Shounen, Adventure, Truyện scan, ","79,780",4,79780,Takeru 
2055,Bron of Brave (Tái Tạo Không Gian),Adventure,Tư Đồ Kiếm Kiều,"Manhua, Supernatural, Adventure, Sci-fi, ","79,780",4,79780,Chapter 44: Định luật
2056,:v cuộc sống của Lanh ,VnComic,Miumoru,"VnComic, ","79,778",4,79778,Bí mật của chị tui
2057,Thâm Dạ Thư Ốc,Action,Đang cập nhật,"Action, Horror, Manhua, ","79,778",4,79778,Chapter 174
2058,Handa-kun,Comedy,Yoshino Satsuki,"School Life, Comedy, Shounen, ","79,776",4,79776,Handa
2059,Cẩm nang tấn công tra nam,Manhua,Đang cập nhật,"Romance, Comedy, Manhua, ","79,767",4,79767,Chapter 4
2060,A Trap can also Use a Girls Weapon,Comedy,Ueda Yuu,"Gender Bender, Comedy, One Shot, ","79,759",4,79759,One Shot
2061,Nhất Dạ Nghiệt Tình: Cuồng Hôn Hào Môn Lão Công,Manhua,Đang cập nhật,"Drama, Romance, Manhua, ","79,751",4,79751,Chapter 176
2062,Sachiiro No One Room,Drama,Đang cập nhật,"Drama, Romance, Manga, School Life, ","79,749",4,79749,Chapter 36
2063,Fairy Tail Doujinshi Collection,Harem,Nhiều tác giả,"Drama, Harem, Romance, Shoujo, Action, Comedy, Doujinshi, ","79,748",4,79748,Chapter 7
2064,Hanazakari no Kimitachie,Shoujo,,"Romance, School Life, Shoujo, Comedy, Manga, ","79,745",4,79745,Hanazakari no kimitachie chap 4
2065,Summoner,Action,Meguru Seto,"Webtoon, Manhwa, Shounen, Fantasy, Action, Comic, Comedy, ","79,737",4,79737,Chapter 2
2066,Hoa Hoa Du Long,Soft Yaoi,AiLiKa,"Drama, Soft Yaoi, Historical, ","79,732",4,79732,Chap 6
2067,The Most Notorious Talker Runs the Worlds Greatest Clan,Fantasy,Đang cập nhật,"Psychological, Tragedy, Drama, Fantasy, Adventure, Action, Comedy, Manga, ","79,730",4,79730,Chapter 3: 
2068,Truyền thuyết công chúa hoa anh đào,Romance,Arina Tanemura,"Romance, ","79,725",4,79725,Chapter 12
2069,Độc quyền xin vui lòng nhận ,Manhua,Hóng hớt truyện tranh 3,"Manhua, ","79,725",4,79725,Chap 1
2070,Trung Quốc Kinh Ngạc Tiên sinh,Manhua,Trung Quốc Kinh Ngạc Tiên sinh,"Horror, Manhua, ","79,724",4,79724,Chapter 138
2071,Cậu Bé Mặt Trời,Comedy,"Kojima Hideo,Hijioka Makoto","Action, Comedy, Supernatural, Adventure, Shounen, ","79,723",4,79723,Cậu bé mặt trời chap 10
2072,Light And Shadow,Drama,Ryu Hyang,"Drama, Fantasy, Romance, Josei, Webtoon, ","79,726",4,79726,Chap 9
2073,Hắc Đạo Này Có Chút Manh,Manhua,Đang cập nhật,"Romance, Shoujo, Comedy, Manhua, ","79,723",4,79723,Chapter 48
2074,Nhà trọ hoàn hảo,Truyện scan,Hwang Mi Ri,"Romance, School Life, Shoujo, Comedy, Truyện scan, ","79,720",4,79720,Nhà trọ hoàn hảo chương 96 end
2075,Trọng sinh công chúa đích tái thứ: Hoàng đế bệ hạ xin đừng giết ta,Manhua,Vong Xuyên Các,"Harem, Manhua, Webtoon, Manhwa, Romance, Xuyên không, ","79,720",4,79720,Chapter 0.1 
2076,Joshiryoku Takamena Shishihara-kun,Comedy,Đang cập nhật,"Slice of Life, School Life, Comedy, ","79,717",4,79717,Chapter 1
2077,The Foolish Demon Dances with Angels,Seinen,AZUMA Sawayoshi,"Seinen, Romance, School Life, Supernatural, Comedy, Manga, ","42,817",4,42817,The Foolish Demon Dances with Angels Chương 24
2078,Thất nghiệp ở tuổi 34,Seinen,Ikeda Takashi,"Slice of Life, Seinen, ","79,710",4,79710,Chapter 5
2079,Cô gái tôi thích là nam ,Đam Mỹ,Moyashi125,"Comedy, Manhua, Đam Mỹ, ","79,707",4,79707,Chap 1
2080,Thế Giới Hentai,One Shot,Đang cập nhật,"Romance, School Life, Shoujo, Comedy, One Shot, ","79,701",4,79701,Chapter 3.5
2081,Shugo Chara! Encore,Shoujo,Peach-Pit,"Romance, Fantasy, Shoujo, Comedy, School Life, ","79,699",4,79699,Shugo chara! encore chap 003
2082,Love Cotton - Tiệm Thời Trang,School Life,Kashinoki Chan,"Slice of Life, School Life, Shoujo, Comedy, ","79,692",4,79692,Chapter 6
2083,Hahris Lumpy Star,Comedy,Đang cập nhật,"Seinen, Comedy, ","79,684",4,79684,Chapter 13
2084,Song Trọng Nhân Sinh,Mystery,Đang cập nhật,"Drama, Mystery, Manhua, Supernatural, ","79,676",4,79676,Chapter 1
2085,Nam thần nhà tôi là Thao Thiết,Comedy,Mộc Thiên Rin,"Slice of Life, Romance, Comedy, Manhua, ","79,674",4,79674,Chap 11: Đương Nhiên Không Thể
2086,Hệ Thống Nghịch Tập Thiên Hậu,Cổ Đại,Đang cập nhật,"Cổ Đại, Romance, Xuyên Không, ","79,674",4,79674,Chapter 56
2087,08:05 no Hengao-san,One Shot,Đang cập nhật,"One Shot, ","79,663",4,79663,Chapter 1: One shot
2088,Chimpui - Chú Chuột Chinba,Fantasy,FUJIKO F. Fujio,"Mystery, Fantasy, Comedy, Adventure, ","79,662",4,79662,Chapter 27.5: ( vol 14 chap 1 )
2089,Sứ mệnh giải cứu nam phụ,Xuyên không,Nương hồ,"Xuyên không, ","79,662",4,79662,Nhiệm vụ
2090,Binh Giả Quỷ Đạo Dã,Manhua,Đồng Diệc Danh,"Action, Manhua, Historical, ","79,652",4,79652,Chapter 19
2091,Madoromi-chan ga Iku,Slice of Life,Đang cập nhật,"Slice of Life, Seinen, Comedy, ","79,649",4,79649,Chapter 9
2092,Quá khứ lặp lại,Romance,Nhuận Chi,"Romance, School Life, ","79,647",4,79647,Chap 7: Cách đối xử của Tử Hàn
2093,Touhou Tong hop,Comedy,,"Fantasy, Comedy, Doujinshi, ","79,645",4,79645,Touhou tong hop patchouli is so precocious 002
2094,Nữ Sinh Trường Học Wilds,Romance,Hun - Zhena,"Drama, Harem, Shounen, Romance, School Life, Action, Comedy, Martial Arts, ","79,645",4,79645,Chapter 260
2095,Hài Đế Vi Tôn,Xuyên Không,Đang cập nhật,"Mystery, Xuyên Không, Manhua, Comedy, ","79,642",4,79642,Great teacher onizuka (gto) chương 200
2096,Abandoned life OS,Manga,Đang cập nhật,"Action, One Shot, Adventure, Manga, ","79,637",4,79637,Chapter 1
2097,Ponkotsu Megami No Isekai Sousei-Roku,Drama,Đang cập nhật,"Drama, Fantasy, Supernatural, Adventure, Action, Comedy, ","79,637",4,79637,Chapter 1.2
2098,Are na Kare tono Kurashikata,One Shot,Minadori Naya,"Comedy, One Shot, ","79,628",4,79628,One Shot
2099,Asahina Wakaba to Marumaru na kareshi,Romance,Hazama Takashi,"Romance, Slice of Life, Drama, School Life, Comedy, Manga, ","79,628",4,79628,Chapter 3
2100,Watashi no Goshujin-sama wa Ningen ja nai Ki ga suru,Comedy,Đang cập nhật,"Slice of Life, Comedy, Supernatural, ","79,623",4,79623,Chapter 2.2
2101,Hoán Long Cải Phụng Kỳ Duyên Truyện,Romance,Lin Min Xuan,"Romance, Manhua, Adventure, ","79,620",4,79620,Chapter 1: ...
2102,Lời Khuyên Của Anh Trai,Yaoi,ASADA Nemui,"Drama, Shounen-ai, Comedy, Slice of Life, Yaoi, ","79,619",4,79619,Lời khuyên của anh trai chap 5.5:
2103,Tiên Đế Xâm Nhập,Manhua,Đang cập nhật,"Cổ Đại, Xuyên Không, Manhua, Comedy, ","79,619",4,79619,Chapter 23
2104,Tam Sinh Thạch Chi Vong Sinh Duyên,Cổ Đại,Tiểu Dyy,"Cổ Đại, Fantasy, Romance, Manhua, ","79,617",4,79617,[END] GIỮ NÀNG Ở BÊN CẠNH TA
2105,Gia Đình Biến Thái,Comedy,Đang cập nhật,"Romance, Comedy, Manhua, ","79,616",4,79616,Chapter 19
2106,Chevaliere,Comedy,Daise,"Slice of Life, Seinen, Comedy, Historical, ","79,602",4,79602,Chapter 1
2107,Cửa Hàng Đồ Giả,Action,HUYẾT NGẠN SONG KIỀU team,"Drama, Comedy, Manhua, Romance, Đam Mỹ, Action, Comic, Soft Yaoi, ","79,599",4,79599,Chap 3
2108,Thượng thiên nhà ta muốn ăn giấm,Drama,Phong Linh Cung,"Drama, Xuyên không, Manhua, Shounen, ","79,595",4,79595,Chap 45p2
2109,Amayadori Wa Basu-tei De,Drama,KANO Ayumi,"Drama, Romance, School Life, Shounen-ai, ","79,594",4,79594,Amayadori wa basu
2110,Người Tình Tin Nhắn,Xuyên Không,Đang cập nhật,"Romance, Shoujo, Xuyên Không, ","79,583",4,79583,Chapter 5
2111,DJ Comicfan Batman and Other,Comic,Không rõ - Sưu tầm,"Comic, ","79,580",4,79580,Chapter 10: Damian’s ...
2112,Nữ tổng tài quả thực là cao cấp cao thủ,Romance,Tiểu Thiên Hàn,"Romance, Drama, ","79,565",4,79565,Chap 1
2113,Thú cưng của tôi là quỷ vương,Supernatural,Otousan,"Action, Fantasy, Comedy, Supernatural, Shounen, ","79,565",4,79565,Chapter 29
2115,Raiden-18,,Đang cập nhật,", ","79,551",4,79551,Chapter 2
2116,Shiroi Majo,Manga,Đang cập nhật,"Action, Drama, Seinen, Manga, ","79,547",4,79547,Chapter 21
2117,Tướng Quân! Không Nên A!,Comedy,Động Mạn Đường,"Cổ Đại, Romance, Shoujo, Comedy, Manhua, ","79,547",4,79547,Chapter 32
2118,Binbou Shimai Monogatari,Drama,Kazuto Izumi,"Drama, Slice of Life, Seinen, Comedy, Anime, ","79,537",4,79537,Binbou Shimai Monogatari chap 7
2119,Prologue Comic Tale,Romance,Đang cập nhật,"Romance, ","79,536",4,79536,Chapter 11: 
2120,"Hoshino,me O Tsubutte",Slice of Life,"NAGASHII Kouhei,Ishigana","Romance, School Life, Comedy, Slice of Life, Shounen, ","79,530",4,79530,Chapter 66
2121,Đệ Tử Của Ta Đều Là Súp Bờ Thần,Action,Đang cập nhật,"Action, Fantasy, Comedy, Manhua, Adventure, ","79,526",4,79526,Chapter 33
2122,Công chúa Ori,Comic,Tiểu Bảo Bối,"Comic, ","79,524",4,79524,Mở đầu
2123,Giải Cứu Các Vị Thần,Magic,Tiểu Tinh Linh,"Cổ Đại, Manhua, Xuyên không, Magic, Adventure, ","79,521",4,79521,Chapter 4
2124,Thiên Tử Truyền Kỳ 6 - Hồng Vũ Đại Đế,Shounen,Hoàng Ngọc Lang,"Manhua, Shounen, Fantasy, Supernatural, Historical, Action, Martial Arts, ","79,516",4,79516,Thiên tử truyền kỳ 6 
2125,Y Phi Khuynh Thành : Vương Phi Muốn Hưu Phu ,Cổ Đại,A Kha Văn Hoá ,"Cổ Đại, Xuyên không, Manhua, ","79,509",4,79509,Happy Anniversary
2126,Cạm Bẫy,Webtoon,Đang cập nhật,"Drama, Romance, Seinen, Webtoon, ","79,508",4,79508,Chapter 22
2127,Sore wa Tada no Senpai no Chinko,Comedy,Đang cập nhật,"Comedy, ","79,497",4,79497,Chapter 9: 
2128,Hãn Phi Đương Gia: Lãnh Vương Xin Tự Trọng,Cổ Đại,Đang cập nhật,"Cổ Đại, Romance, Shoujo, Xuyên Không, Manhua, ","79,488",4,79488,Chapter 38
2129,Trái tim và thân xác - Blush-DC Himitsu,Manga,Đang cập nhật,"Romance, Seinen, Manga, ","79,456",4,79456,Chapter 40
2130,Sổ Tay Nuôi Trồng Người Ngoài Hành Tinh,Fantasy,Đang cập nhật,"Mystery, Fantasy, Martial Arts, Adventure, Manhua, ","79,455",4,79455,Chapter 44
2131,Mahou Shoujo Lyrical Nanoha Vivid,Shoujo-ai,"Fujima Takuya,Tsuzuki Masaki","Fantasy, Shounen, School Life, Shoujo, Supernatural, Adventure, Shoujo-ai, Action, Martial Arts, ","79,448",4,79448,Mahou shoujo lyrical nanoha vivid chap ex
2132,Biblia Koshodou no Jiken Techou,Drama,"MIKAMI En,Nakano","Drama, Mystery, Romance, Seinen, ","79,444",4,79444,Biblia koshodou no jiken techou chap 1
2133,Bị Ép Trở Thành Mạnh Nhất Thế Giới,Adventure,Đang cập nhật,"Action, Manhua, Adventure, ","79,442",4,79442,Chapter 30
2134,Cô Gái! Xin Hãy Dừng Lại,Manhua,PIKA - Bách Lý,"Romance, Slice of Life, Comedy, Manhua, ","79,440",4,79440,Chapter 5
2135,Savanna Game: The Comic Manga,Action,Đang cập nhật,"Action, Psychological, Seinen, Supernatural, Tragedy, ","79,435",4,79435,Chapter 31
2136,Tình đầu dành hết cho em,School Life,Aoki Kotomi,"Drama, Slice of Life, Romance, School Life, Shoujo, Tragedy, ","79,430",4,79430,Tình đầu dành hết cho em chap 67
2137,Vì sao Piccolo lại FA =)),Comedy,Akira Toriyama,"Comedy, One Shot, Manga, Doujinshi, ","79,424",4,79424,ONE SHOT
2138,Dị Nhân Bất Tử,Supernatural,Đang cập nhật,"Action, Horror, Supernatural, ","79,419",4,79419,Chapter 68: Tình cờ gặp gỡ
2139,Kare ga Cafe ni Iru no nara,School Life,Đang cập nhật,"Romance, School Life, Shoujo, Comedy, ","79,418",4,79418,Chapter 4
2140,"Yêu ta đi, Tô Đông Pha",Comedy,Đang cập nhật,"Comedy, Manhua, ","79,415",4,79415,Chapter 33
2141,Đẫm máu Đức Mẹ,Đam Mỹ,SAMAMIYA Akaza,"Supernatural, Đam Mỹ, Shoujo Ai, ","79,414",4,79414,Chapter 40.5
2142,Hội Chứng Thiên Thần,Mystery,Đang cập nhật,"Mystery, Sci-fi, Horror, Drama, Fantasy, Adventure, ","79,403",4,79403,Chapter 9
2143,Tri Bắc Du,Manhua,Lạc Thủy,"Action, Manhua, Adventure, ","79,402",4,79402,Tri bắc du – chap 22
2144,Anamorphosis no Meijuu,Mystery,Đang cập nhật,"Mystery, Psychological, Horror, Supernatural, Action, ","79,397",4,79397,Chapter 1.7
2145,Xuyên không đến yêu em.công chúa của anh,Romance,Lê Mi?,"Cổ Đại, Romance, Xuyên không, ","79,390",4,79390,Mochi xuất hiện （*＾3＾）
